Produto/Unidade,Nível de Comercialização,U.F.,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015
FARINHA DE MANDIOCA (50 kg),PRODUTOR,MA,"240,00","242,30","199,20","191,80","189,00","174,58","168,23","153,42","141,42","140,48",,
FEIJÃO CAUPI (60 kg),PRODUTOR,MA,"135,87","142,72","147,26","150,94","170,30","180,82","169,64","150,56","145,07","145,30","108,43","113,09"
LEITE DE VACA (l),PRODUTOR,MA,"1,03","1,03","1,03","1,01","0,96","0,90","0,86","0,89","0,91","0,95","0,96","0,94"
MILHO EM GRÃOS (60 kg),PRODUTOR,MA,"28,56","29,99","29,36","30,24","35,33","39,82","39,36","37,19","36,12","34,56","33,80","35,24"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,MA,"295,17","293,55","301,94","304,52","304,52","346,47","346,47","346,47","340,18","336,71","332,50","272,00"
SOJA EM GRÃOS (60 kg),PRODUTOR,MA,"53,15","55,83","59,09","59,12","57,00","55,40","57,86","64,11","65,32","76,69","75,44","73,82"
ÓLEO DE BABAÇU (kg),PRODUTOR,MA,"3,30","3,90","4,50","4,73","5,00","5,00","5,00","5,00","5,00","5,05","4,60",
ÓLEO DE BABAÇU ORGÂNICO(A) (kg),PRODUTOR,MA,"8,00","8,50","9,00","9,25","9,40","8,50","9,40","10,25","10,50","10,13","11,50",
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,MA,,,,,,,,,,,"11,00",
ABACAXI (un),ATACADO,MG,"2,13","2,08","2,18","2,13","2,14","2,06","2,07","2,14","1,94","1,94","2,23",
ALHO (kg),ATACADO,MG,"7,48","8,05","9,10","9,80","9,78","10,00","10,78","10,00","9,88","10,38","12,50",
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,MG,,,,,,,,,,,"66,67",
AÇÚCAR CRISTAL (30 kg),ATACADO,MG,,,,,,,,,,,"52,38","52,38"
BANANA NANICA (kg),ATACADO,MG,"0,89","0,91","1,12","1,28","0,92","0,85","0,84","1,12","0,95","0,87","1,22",
BANANA PRATA (kg),ATACADO,MG,"1,89","2,21","2,08","2,15","2,17","2,23","1,80","1,31","1,13","1,08","1,26",
BATATA INGLESA (kg),ATACADO,MG,"1,79","1,86","1,63","1,54","1,50","1,67","1,58","1,28","1,55","1,05","2,00",
BATATA-DOCE (kg),ATACADO,MG,"2,29","2,36","2,31","2,29","2,03","2,12","2,04","2,10","2,07","2,03","2,06",
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,MG,,,,,,,,,,,"19,30","32,83"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,MG,,,,,,,,,,"7,60","7,60","7,80"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,MG,,,,,,,,,,"7,50","7,50","7,50"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,MG,,,,,,,,,,"88,50","88,75","90,50"
CARNE DE FRANGO CONGELADO (kg),ATACADO,MG,"3,72","3,80","4,05","3,83","3,74","3,75","3,90","3,98","4,45","4,61","4,58","4,58"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,MG,"3,82","3,90","4,15","3,93","3,84","3,85","4,00","4,08","4,55","4,66","4,68","4,65"
CARNE SUÍNA CARCAÇA EXPORTAÇÃO (kg),ATACADO,MG,,,,,,,,,,"6,25","6,15","6,00"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,MG,,,,,,,,,,"5,80","5,80","5,60"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,MG,,,,,,,,,,"7,00","7,00","7,30"
CARÁ (kg),ATACADO,MG,"2,97","3,10","2,50","2,33","2,16","2,29","2,12","1,84","1,79","2,37","2,48",
CEBOLA (kg),ATACADO,MG,"1,60","1,97","2,09","2,36","3,51","3,62","3,89","3,35","2,52","1,16","1,96",
COCO VERDE (un),ATACADO,MG,"1,42","1,48","1,33","1,33","1,52","1,41","1,20","1,22","1,38","1,53","1,53",
FARINHA DE MANDIOCA FINA BENEFICIADA TIPO 1 (10 kg),ATACADO,MG,,,,,,,,,,,"18,40","19,73"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,MG,,,,,,,,,,,"25,11","27,50"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,MG,,,,,,,,,,,"28,30","29,30"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,MG,,,,,,,,,,,"44,91","44,91"
FUBÁ DE MILHO COMUM AMARELO (10 kg),ATACADO,MG,,,,,,,,,,,"14,90","14,90"
INHAME (kg),ATACADO,MG,"2,20","2,28","1,66","1,67","1,51","1,36","1,30","1,07","1,43","1,21","2,39",
LARANJA PERA (kg),ATACADO,MG,"1,05","1,05","1,23","1,25","0,99","0,90","0,90","0,90","0,90","1,00","1,11",
"LEITE DE VACA EM PÓ INTEGRAL (4,8 kg)",ATACADO,MG,,,,,,,,,,,"114,60","114,60"
LEITE DE VACA INTEGRAL EM PÓ (400 g) (400 g),ATACADO,MG,"7,27","7,27","7,27","7,27","7,27","7,24","7,24","7,26","7,26","7,25","7,26","7,24"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,MG,,,,,,,,,,,"26,28","29,16"
LEITE DE VACA TIPO C (l),ATACADO,MG,"1,81","1,80","1,77","1,77","1,77","1,80","1,85","1,85","1,85","1,81","1,64","1,74"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (20 kg),ATACADO,MG,,,,,,,,,,,"41,80","41,80"
MAMÃO FORMOSA (kg),ATACADO,MG,"1,06","0,96","1,23","1,83","5,34","1,18","1,72","1,23","1,08","1,30","1,44",
MARACUJÁ AZEDO (kg),ATACADO,MG,"2,81","2,64","3,28","2,71","1,75","2,22","2,09","3,11","3,52","4,28","3,89",
MAÇÃ NACIONAL (kg),ATACADO,MG,"3,04","2,89","2,17","2,11","2,39","2,66","2,89","2,72","2,89","2,99","3,80",
MILHO EM GRÃOS (60 kg),ATACADO,MG,"33,19","32,66","33,09","32,81","29,42","27,30","28,58","29,85","33,15","38,36","37,48","40,26"
OLEO DE SOJA REFINADO (20 latas),ATACADO,MG,,,,,,,,,,,"56,40","64,20"
PEQUI COM CASCA (kg),ATACADO,MG,"0,88","1,00",,,,,,,,,,
PEQUI SEM CASCA (300 g),ATACADO,MG,"2,30","1,81",,,,,,,,,,
PIMENTÃO VERDE (kg),ATACADO,MG,"1,73","2,57","2,08","2,08","1,77","1,80","1,50","1,39","1,63","2,23","1,40",
QUIABO (kg),ATACADO,MG,"1,67","2,10","0,99","1,63","2,69","2,13","2,65","2,11","2,33","2,40","2,48",
TANGERINA (kg),ATACADO,MG,"1,79","2,01","2,17","1,17","0,77","0,65","0,67","0,91","1,25","1,60","1,95",
TOMATE (kg),ATACADO,MG,"1,61","1,91","2,07","3,17","3,11","1,64","1,82","1,57","1,12","0,99","2,02",
ABACAXI PÉROLA (t),PRODUTOR,MG,"813,33","533,33","533,33","533,33",,,"1.244,45","1.008,33","816,67","880,00","1.133,33","933,33"
ALGODÃO EM CAROÇO (15 kg),PRODUTOR,MG,,,,,,,"22,50","29,63","27,75","27,70","26,50","26,50"
ALGODÃO EM PLUMA (15 kg),PRODUTOR,MG,"53,50","54,47","59,22","63,19","70,80",,"67,84","69,58","74,26","75,44","74,51","71,78"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,MG,,,,,,,,,,,"74,65","71,78"
ALHO ROXO NOBRE 4 (10 kg),PRODUTOR,MG,"63,57","67,79","75,10","76,00",,,,"75,97","79,87","83,85","90,12","100,51"
ALHO ROXO NOBRE 5 (10 kg),PRODUTOR,MG,"74,22","77,14","84,53","85,65",,,,"85,32","92,21","97,70","101,68","109,86"
ALHO ROXO NOBRE 6 (10 kg),PRODUTOR,MG,"84,87","86,49","93,88","95,00",,,,"94,67","103,29","108,91","112,03","119,21"
ALHO ROXO NOBRE 7 (10 kg),PRODUTOR,MG,"95,52","95,84","103,23","104,35",,,,"102,23","118,76","128,87","121,54","127,63"
AMÊNDOA DE BARU (kg),PRODUTOR,MG,,,,,,,,,,,,"45,00"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,MG,"55,20","58,98","59,82","58,66","55,20","47,30","47,76","53,83","46,99","47,40","51,23","49,20"
ARROZ LONGO FINO EM CASCA TIPO 1 58/10 (50 kg),PRODUTOR,MG,,,,,,,,,,,"43,33","41,00"
BANANA PRATA (20 kg),PRODUTOR,MG,"24,27","31,50","30,50","31,00","33,60","33,50","26,04","14,00","15,00","15,20","16,50","22,15"
BANANA PRATA (kg),PRODUTOR,MG,,,,,,,,,,,,"1,42"
BARU FRUTO (kg),PRODUTOR,MG,"0,40","0,40",,,,,,,,,,"0,15"
BATATA INGLESA (50 kg),PRODUTOR,MG,"50,00","72,50","100,00","72,50","74,00",,,,"57,50","62,50","85,00","87,50"
BATATA-DOCE (22 kg),PRODUTOR,MG,"35,00","40,00","39,25","36,25","35,60","38,00","40,00","39,50","39,00","38,80","39,00","38,50"
BOI GORDO (15 kg),PRODUTOR,MG,"134,25","132,63","132,84","137,63","136,26","134,76","132,03","127,14","134,73","137,98","138,69","139,66"
BORRACHA LATEX (kg),PRODUTOR,MG,"1,05","1,06","1,10","1,10","1,13","1,16","1,17","1,17","1,17","1,18","1,19","1,19"
BORRACHA NATURAL DRC 64% (kg),PRODUTOR,MG,"1,86","1,91","1,95","1,95","1,97","2,01","2,06","2,06","2,18","2,19","2,18","2,16"
CAFÉ ARÁBICA (60 kg),PRODUTOR,MG,"464,22","455,93","439,94","446,82","418,13","417,90","412,02","453,45","448,54","471,21","463,57","475,58"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,MG,,,,,,,,,,,"463,33","476,25"
CANA DE AÇÚCAR (t),PRODUTOR,MG,,,,,,,"58,79","58,31","58,13","58,12","59,89","71,96"
FARINHA DE MANDIOCA (50 kg),PRODUTOR,MG,"128,00","145,00","165,00","180,00","174,00","158,75","155,00","155,00","155,00","160,00","160,00","132,50"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,MG,"160,31","173,11","172,58","172,58","140,00","141,25","141,19","127,92","132,87","130,99","146,94","174,50"
FRANGO VIVO (kg),PRODUTOR,MG,"2,43","2,54","2,59","2,34","2,12","2,38","2,72","2,83","3,03","3,13","3,22","3,29"
GIRASSOL (60 kg),PRODUTOR,MG,"57,64","57,64","57,64","57,64",,,,"54,20","54,75",,,
INHAME (20 kg),PRODUTOR,MG,,,,,,,,,,,,"47,50"
LARANJA (40.8 kg),PRODUTOR,MG,"10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00"
LARANJA PERA (40.8 kg),PRODUTOR,MG,"10,00","10,00","10,00","10,00","10,00","10,00","13,00","10,50","12,50","10,00","12,50","15,00"
LEITE DE VACA (l),PRODUTOR,MG,"1,01","0,94","0,94","0,94","0,96","0,99","1,01","1,04","1,05","1,04","1,03","1,02"
LEITE DE VACA IN NATURA (l),PRODUTOR,MG,,,,,,,,,,,"1,05","1,04"
MACAÚBA FRUTO (kg),PRODUTOR,MG,"0,20","0,20","0,20","0,20","0,20",,,,,,,
MAMONA EM BAGA (60 kg),PRODUTOR,MG,,,,,,,,"78,69","74,50","81,94",,
MANGA TOMMY ATKINS (kg),PRODUTOR,MG,"1,30","1,35","1,00","0,83","1,69","1,75","1,74","1,85","1,90","1,90","1,85","1,83"
MANGABA FRUTO (kg),PRODUTOR,MG,"0,50","0,50",,,,,,,,,,"1,00"
MARACUJÁ AZEDO (kg),PRODUTOR,MG,"1,90","1,90","1,90","1,95","1,92","1,78","1,31","1,54","1,58","1,70","1,65","1,89"
MILHO EM GRÃOS (60 kg),PRODUTOR,MG,"25,94","25,74","26,04","25,64","22,86","20,55","21,83","23,21","25,41","29,30","29,45","31,05"
PEQUI COM CASCA (25 kg),PRODUTOR,MG,"6,00","6,00",,,,,,,,,,"13,50"
RAIZ DE MANDIOCA INDÚSTRIA (kg),PRODUTOR,MG,"0,33","0,33","0,36","0,38","0,38","0,35","0,34","0,34","0,33","0,34","0,33","0,28"
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,MG,,,,,,,,,,,"380,00","300,00"
SOJA EM GRÃOS (60 kg),PRODUTOR,MG,"59,70","54,74","59,64","58,76","59,29","59,92","62,67","67,23","72,48","78,24","71,78","67,78"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,MG,"17,44","17,47","17,82","17,74","15,78","14,61","16,16","18,25","18,08","20,61","20,32","21,45"
SUÍNO VIVO (kg),PRODUTOR,MG,"4,28","3,63","3,69","3,43","3,34","3,64","3,70","3,70","4,26","4,57","4,40","4,45"
TANGERINA (24 kg),PRODUTOR,MG,"15,00","15,00","15,00","15,00","19,40","15,00","15,80","24,00","24,00",,,
TRIGO EM GRÃOS (t),PRODUTOR,MG,"654,59","703,44","744,96","781,60",,,,"690,03","661,35","796,00","830,00","816,00"
UMBU FRUTO (60 kg),PRODUTOR,MG,,,,,,,,,,,,"36,00"
UMBU FRUTO (kg),PRODUTOR,MG,"0,50","0,50",,,,,,,,,,"0,60"
BATATA INGLESA (kg),VAREJO,MG,,,,,,,,,,,"3,99","4,10"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,MG,,,,,,,,,,,"7,18","7,18"
CARNE BOVINA DIANTEIRO COM OSSO (kg),VAREJO,MG,,,,,,,,,,"8,60",,
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,MG,,,,,,,,,,"8,00","7,75","8,99"
CARNE DE FRANGO CONGELADO (kg),VAREJO,MG,,,,,,,,,,"4,70","4,73","4,85"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,MG,,,,,,,,,,"4,80","4,83","5,29"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,MG,,,,,,,,,,"9,00","9,00","9,10"
CEBOLA (kg),VAREJO,MG,,,,,,,,,,,"3,49","3,49"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,MG,,,,,,,,,,,"4,99","4,98"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,MG,,,,,,,,,,,"2,48","2,38"
PÃO FRANCÊS (kg),VAREJO,MG,,,,,,,,,,,"9,90","9,90"
TOMATE (kg),VAREJO,MG,,,,,,,,,,,"4,98","4,98"
ABACAXI (un),ATACADO,MS,"4,02","5,00","4,22","4,17","4,13","3,60","3,65","3,75","3,75","3,75","3,75","3,75"
ALGODÃO EM PLUMA (15 kg),ATACADO,MS,"52,27","51,93","52,06","52,58","65,87","66,33","67,59","67,91","68,00","68,00","68,00","68,00"
ALHO (kg),ATACADO,MS,"8,38","9,37","10,44","11,00","11,00","11,30","12,00","12,00","12,45","14,40","15,30","15,18"
ARROZ LONGO FINO BENEFICIADO (30 kg),ATACADO,MS,"48,93","49,24","48,62","48,35","48,60","49,44","49,75","50,06","50,25","53,65","59,31","59,44"
ARROZ LONGO FINO EM CASCA (60 kg),ATACADO,MS,"46,20","44,96","46,08","45,92","45,60","44,67","45,73","46,50","46,42","50,07","53,58","53,92"
BANANA NANICA (kg),ATACADO,MS,"1,52","1,46","1,36","1,52","1,52","1,52","1,52","1,52","1,52","1,52","1,86","1,94"
BANANA PRATA (kg),ATACADO,MS,"2,83","2,83","2,83","2,83","2,83","2,87","3,04","3,04","3,03","2,85","2,83","2,81"
BATATA INGLESA (kg),ATACADO,MS,"2,98","2,56","2,42","1,95","2,28","2,56","2,48","1,76","2,16","1,71","3,30","2,94"
BATATA-DOCE (kg),ATACADO,MS,"1,40","1,54","1,54","1,40","1,40","1,46","1,62","1,74","1,71","1,78","1,80","1,80"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,MS,,,,,,,,,,"8,10","8,35","8,25"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,MS,,,,,,,,,,"7,60","8,68","9,38"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,MS,,,,,,,,,,"90,75","89,75","88,00"
CARNE DE FRANGO CONGELADO (kg),ATACADO,MS,"4,01","3,66","3,66","3,70","3,73","3,91","3,84","3,86","4,13","4,44","4,45","4,43"
CARNE DE FRANGO RESFRIADO (20 kg),ATACADO,MS,,,,,,,,,,"91,25","90,75","89,00"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,MS,"4,01","3,66","3,66","3,70","3,73","3,91","3,84","3,84","4,18","4,50","4,55","4,50"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,MS,,,,,,,,,,"7,00","8,47","8,41"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,MS,,,,,,,,,,,"9,92","9,81"
CAROÇO DE ALGODÃO (t),ATACADO,MS,"475,75","480,00","480,00","505,00","493,75","498,33","529,00","502,50","505,00","534,00","535,00","550,00"
CARÁ (kg),ATACADO,MS,"3,63","3,83","3,92","3,55","3,52","3,36","3,63","3,45","3,08","3,01","3,24","4,18"
CEBOLA (kg),ATACADO,MS,"1,75","2,07","2,53","2,78","3,97","4,58","4,83","3,84","2,76","1,35","2,58","2,88"
COCO VERDE (un),ATACADO,MS,"2,50","2,50","2,45","2,50","2,50","2,36","2,30","2,30","2,30","2,30","2,27","2,05"
FARINHA DE MANDIOCA (50 kg),ATACADO,MS,"44,40","45,00","45,00","45,00",,,,,,,,
FARINHA DE TRIGO (50 kg),ATACADO,MS,"82,60","87,25","92,00","90,00","84,00","80,00","83,00","83,00","84,00","88,00","88,00","80,00"
FEIJÃO COMUM CORES (60 kg),ATACADO,MS,"138,00","122,50","126,25","100,00","159,00","155,75","144,00","150,00","160,00","159,60","233,25","263,75"
FEIJÃO COMUM CORES TIPO 3 (60 kg),ATACADO,MS,"90,00","118,75","145,63","97,50","90,00","108,75","166,00","166,00","154,00","150,00","150,00","245,00"
FÉCULA DE MANDIOCA (50 kg),ATACADO,MS,"69,20","70,00","70,00","62,50","56,80","56,00","52,00","47,50","45,00","45,60","56,50","81,50"
INHAME (kg),ATACADO,MS,"3,96","4,11","4,08","3,98","3,91","3,65","3,56","3,28","3,11","3,00","3,11","3,95"
LARANJA PERA (kg),ATACADO,MS,"0,95","1,00","0,96","1,00","1,00","1,00","0,93","0,91","1,00","1,00","1,00","1,00"
LEITE DE VACA EM PÓ INTEGRAL (1 lata 400 gr),ATACADO,MS,"9,75","9,50","9,68","9,78","10,02","9,36","9,48","9,56","10,06","10,28","9,28","9,76"
MAMÃO FORMOSA (kg),ATACADO,MS,"1,60","1,88","2,03","2,26","1,56","1,50","1,67","1,90","1,91","1,78","2,00","1,94"
MARACUJÁ AZEDO (kg),ATACADO,MS,"3,76","3,59","3,92","3,97","3,23","2,82","2,67","3,08","4,21","4,49","4,67","4,67"
MAÇÃ NACIONAL (kg),ATACADO,MS,"2,91","2,13","2,00","2,00","2,07","2,25","2,25","2,50","2,59","2,50","3,31","3,65"
MILHO EM GRÃOS (60 kg),ATACADO,MS,"19,49","19,31","20,19","20,25","17,85","16,81","18,55","18,19","21,31","22,70","22,63","24,44"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,MS,,,,,,,,,,"63,00","65,50","70,00"
PIMENTÃO VERDE (kg),ATACADO,MS,"3,33","3,63","3,75","3,94","3,75","3,75","3,33","3,17","3,04","3,17","3,59","3,42"
QUIABO (kg),ATACADO,MS,"2,51","3,10","3,69","5,11","4,60","4,00","4,01","3,38","5,68","4,38","4,48","3,37"
SOJA EM GRÃOS (60 kg),ATACADO,MS,"53,30","53,40","55,55","55,45","53,74","53,75","57,50","58,75","68,00","69,80","69,75","71,75"
SORGO GRANÍFERO EM GRÃOS (60 kg),ATACADO,MS,"15,64","15,30","16,95","17,38","14,92",,,,,,,
TANGERINA (kg),ATACADO,MS,"2,00","2,24","2,09","1,36","1,34","1,40","1,55","1,80","1,80",,,
TOMATE (kg),ATACADO,MS,"2,20","2,79","2,62","3,41","3,86","2,81","2,70","1,99","1,58","1,96","2,89","3,31"
TRIGO EM GRÃOS (t),ATACADO,MS,"542,00","585,00","618,75","645,00","645,00",,,,,,,
ALGODÃO EM CAROÇO (15 kg),PRODUTOR,MS,"15,10","15,00","15,00","15,00","18,25","20,00",,,,,,
ALGODÃO EM PLUMA (15 kg),PRODUTOR,MS,"52,15","51,95","52,04","52,38","64,75","66,25","67,59","67,91","68,00","68,00","68,00","68,00"
AMENDOIM EM CASCA (t),PRODUTOR,MS,"1.030,00","1.050,00","1.050,00","1.050,00","1.025,00",,,,,,,
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,MS,"45,52","45,03","45,90","44,79","45,34","44,94","44,76","45,68","46,66","49,20","51,43","52,18"
BOI GORDO (15 kg),PRODUTOR,MS,"136,20","136,50","138,25","141,50","141,00","140,00","137,40","135,00","134,94","136,80","138,75","132,75"
"BOI GORDO, RASTREADO (15 kg)",PRODUTOR,MS,"136,20","136,50","138,25","141,50","141,00","140,00","137,40","135,00","135,00","136,80","138,75","132,75"
CAFÉ ARÁBICA (60 kg),PRODUTOR,MS,"382,00","390,00","390,00","390,00","390,00","390,00","390,00","360,00","360,00","360,00","360,00","360,00"
FARINHA DE MANDIOCA (50 kg),PRODUTOR,MS,"44,40","45,00","45,00","45,00","43,80","43,50","42,80","39,75","40,25","38,00","50,00","60,50"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,MS,"73,75","92,97","126,56","85,53","89,65","108,97","99,88","91,31","98,97","96,90","107,75",
LATEX (kg),PRODUTOR,MS,"1,70","1,65","1,65","1,73","1,85","1,91","1,88","2,00","2,03","2,05","2,13","2,30"
LEITE DE VACA (l),PRODUTOR,MS,"0,76","0,71","0,73","0,75","0,77","0,83","0,89","0,90","0,89","0,85","0,84","0,81"
MILHETO (60 kg),PRODUTOR,MS,"11,98","12,13","13,08","12,98","11,20","10,58","11,94","11,83","12,95","14,12","14,40",
MILHO EM GRÃOS (60 kg),PRODUTOR,MS,"20,15","19,87","21,18","20,97","18,28","17,37","18,55","18,50","21,46","23,34","23,43","24,48"
NOVILHO PARA ENGORDA (15 kg),PRODUTOR,MS,,,,,,,,,,"131,95","133,25","128,00"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,MS,,,,,,,,,,"46,00","47,75","52,63"
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,MS,"172,80","163,93","160,00","165,00","153,66","140,00","138,00","132,18","119,00","117,80","172,93","201,45"
SOJA EM GRÃOS (60 kg),PRODUTOR,MS,"55,18","53,17","56,56","55,83","54,24","55,37","59,52","62,81","69,59","71,76","71,67","71,53"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,MS,"15,90","15,65","16,71","16,97","14,92","13,63","14,73","14,15","15,78","17,42","17,89","19,50"
TOMATE (22 - 24 kg),PRODUTOR,MS,"37,00","53,75","47,50","57,50","58,75","55,00","53,00","42,75","36,50","40,50","39,25","55,00"
TRIGO EM GRÃOS (t),PRODUTOR,MS,"520,49","571,11","606,56","617,23","643,77","627,50","624,00","624,38","623,13","642,90","650,00","646,25"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,MS,,,,,,,,,,,"16,50","10,51"
CARNE DE FRANGO CONGELADO (kg),VAREJO,MS,,,,,,,,,,,"5,74","6,43"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,MS,,,,,,,,,,,"7,73","5,98"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,MS,,,,,,,,,,,"10,98","11,58"
CEBOLA (kg),VAREJO,MS,,,,,,,,,,,"4,15","4,60"
FARINHA DE TRIGO COMUM (kg),VAREJO,MS,,,,,,,,,,,"2,49","2,93"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,MS,,,,,,,,,,,"4,99","4,90"
LEITE DE CABRA TIPO C (l),VAREJO,MS,,,,,,,,,,,"10,99","9,91"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,MS,,,,,,,,,,,"3,15","3,25"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,MS,,,,,,,,,,,"2,58","5,57"
PÃO FRANCÊS (kg),VAREJO,MS,,,,,,,,,,,"9,20","9,14"
TOMATE (kg),VAREJO,MS,,,,,,,,,,,"4,05","5,06"
CAROÇO DE ALGODÃO (t),ATACADO,MT,"388,46","388,46","388,46","388,46","388,46","388,46","426,68",,,,,
ALGODÃO EM CAROÇO (15 kg),PRODUTOR,MT,"20,32","20,49","22,28","26,32","26,07","25,56","26,02","26,81","28,36","28,86","28,10","27,30"
ALGODÃO EM PLUMA (15 kg),PRODUTOR,MT,"50,59","50,71","55,41","65,18","64,85","63,52","64,56","66,53","70,18","71,84","70,08","67,89"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,MT,"44,27","46,05","43,66","42,69","37,72","36,71","38,91","41,97","46,55","49,47","50,05","52,81"
BOI GORDO (15 kg),PRODUTOR,MT,"131,32","131,64","131,69","134,26","136,48","135,55","131,73","125,70","126,77","128,50","129,68","129,33"
BORRACHA CERNAMBI VIRGEM PRENSADO (kg),PRODUTOR,MT,"1,54","1,60","1,53","1,50","1,68","1,73","1,65","1,65","1,65","1,65","1,65","1,85"
CAFÉ CONILLON (60 kg),PRODUTOR,MT,"250,20","260,00","268,75","270,00","270,00","272,50","280,00","268,00","268,00","279,80","285,00","285,00"
FARINHA DE MANDIOCA (45 kg),PRODUTOR,MT,"156,40","162,00","168,00","170,00","174,00","169,45","168,90","168,90","168,90","177,78","180,00","180,00"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,MT,"163,14","169,36","179,78","178,43","141,77","119,35","120,60","108,20","119,68","125,41","139,95","166,59"
GIRASSOL (60 kg),PRODUTOR,MT,"52,80","52,00","50,50","50,00","48,20","47,00","47,00","47,00","47,00","47,00","47,00","47,00"
LEITE DE VACA (l),PRODUTOR,MT,"0,86","0,87","0,86","0,83","0,81","0,85","0,85","0,86","0,87","0,90","0,90","0,90"
MILHO EM GRÃOS (60 kg),PRODUTOR,MT,"16,43","16,15","16,74","16,65","15,94","15,64","15,80","16,10","17,12","18,37","18,47","18,88"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,MT,"380,00","400,00","400,00","400,00","392,80","346,71","329,42","329,42","329,42","345,88","350,00","350,00"
SOJA EM GRÃOS (60 kg),PRODUTOR,MT,"53,74","51,15","55,46","56,00","53,71","53,91","56,91","59,38","66,09","67,85","65,18","65,08"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,MT,"13,24","13,01","13,40","13,24","12,54","12,39","12,75","13,09","14,00","14,95","15,01","15,57"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,MT,"9,83","9,91","9,97","9,97","9,79","9,27","9,05","9,05","9,05","8,96","8,91","8,91"
ABACAXI (un),ATACADO,PA,"2,89","2,65","2,38","2,40","2,48","2,46","2,50","2,31","2,35","2,45","2,88","3,56"
ALHO (kg),ATACADO,PA,"8,29","8,79","10,00","9,58","9,53","9,27","10,56","10,96","11,04","12,88","14,31","15,60"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PA,,,,,,,,,,,,"73,83"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (30 kg),ATACADO,PA,,,,,,,,,,,,"66,95"
AÇÚCAR CRISTAL (30 kg),ATACADO,PA,,,,,,,,,,,"76,19","73,45"
BANANA NANICA (kg),ATACADO,PA,"2,20","1,82","1,97","2,03","1,83","1,75","1,61","1,92","1,81","1,80","2,08","2,25"
